ID_caperpin;Title;Client_type;Age;Flag_e-mail_deposited;Flag_mobile_deposited;Number_contractual_relationships;Customer_for_years;Minimum_contract_term;Maximum_contract_term;Credit_rating_score;Credit_rating_traffic_light;Total_consumption;Open_item_amount;Flag_advertising_permission_e-mail;Flag_advertising_permission_post;Flag_advertising_permission_telephone;OptIn_data_protection_regulations;OptIn_newsletter;Vorteilswelt_customer_since;Factor_subsequent_payment;Flag_invoice_shock;Flag_cancellation;Sum_contribution_margin_2
300404;Herrn;N;80;0;0;3;14;-;-;-;-;26207,7;-;0;0;0;-;-;-;-1,506344086;0;0;449,888543
300405;Herrn;N;79;0;1;1;14;-;-;-;-;204;-;0;0;0;-;-;-;1,32;1;0;0
300406;Herrn;N;70;1;0;3;14;-;-;-;-;40164,871;-;0;0;0;1;1;21.11.2018;-2,583577465;0;0;339,48202887
300407;Herrn;N;81;0;0;4;14;-;-;-;-;24466,8;-;0;0;0;-;-;-;-0,808711111;0;0;230,519992
300408;Herrn;N;69;0;0;1;14;-;-;-;-;112;-;0;0;0;-;-;-;-0,738666667;0;0;0
300409;Herrn;N;75;0;0;2;14;-;-;-;-;2070,092;-;0;0;0;-;-;-;-1,071944444;0;0;57,07159828
300410;Frau;N;62;0;0;3;14;-;-;-;-;23098;-;0;0;0;-;-;-;-0,898915663;0;0;304,79924
300411;Herrn;N;78;1;0;1;14;-;-;-;-;158;-;0;0;0;-;-;-;-1,060555556;0;0;0
300413;Frau;N;81;0;0;3;14;-;-;-;-;11683,141;-;0;0;0;-;-;-;-2,54425;0;0;127,52361957
300414;Herrn;N;-;0;0;3;14;-;-;-;-;19314,964;-;0;0;0;-;-;-;-1,80976;0;0;-213,30846132
300416;Frau;N;68;0;0;2;14;-;-;-;-;1406;-;0;0;0;-;-;-;-0,521666667;0;0;68,83978
300417;Frau;N;63;0;0;2;14;-;-;-;-;2246,814;-;0;0;0;-;-;-;-4,28;0;0;97,02908488
300418;Herrn;N;74;1;0;3;14;-;-;-;-;24837;-;0;0;0;-;-;-;-1,391393443;0;0;267,78019
300421;Herrn;N;69;0;0;2;14;-;-;-;-;4280,397;-;0;0;0;-;-;-;-1,946938776;0;0;152,59811514
300422;Frau;N;82;0;0;2;11;-;-;-;-;4771,609;-;0;0;0;0;0;21.03.2019;-5,851230769;0;0;147,63490958
300425;Frau;N;87;0;0;2;14;-;-;-;-;5146;-;0;0;0;-;-;-;-2,087761194;0;0;214,24328
300426;Herrn;N;69;1;0;4;14;30.06.2018;30.06.2018;-;-;40278,967;-;0;0;0;-;-;-;-1,192044444;0;1;541,16720599
300427;Frau;N;-;0;0;2;14;-;-;-;-;2319,4;-;0;0;0;-;-;-;-0,995636364;0;0;79,526126
300428;Herrn;N;84;0;0;2;14;-;-;-;-;1835,245;-;0;0;0;-;-;-;-3,492340426;0;0;83,1676374
300430;Herrn;N;76;1;0;1;2;-;-;-;-;2933;-;0;0;0;-;-;-;-1,435714286;0;0;124,49497
300432;Herrn;N;71;0;0;3;14;-;-;-;-;53907,07;-;0;0;0;-;-;-;-1,109025424;0;0;798,6370787
300434;Frau und Herrn;N;78;0;0;5;14;14.12.2018;14.12.2018;-;-;31750,558;-;0;0;0;-;-;-;-1,249457627;0;1;508,56967306
300435;Herrn;N;72;0;0;2;14;-;-;-;-;4375,8;-;0;0;0;-;-;-;-1,706129032;0;0;162,920532
300436;Herrn;N;78;0;0;2;14;-;-;-;-;1584,438;-;0;0;0;-;-;-;-4,93075;0;0;86,69457296
300440;Herrn;N;74;0;0;2;14;-;-;-;-;2819,226;-;0;0;0;-;-;-;-4,842888889;0;0;83,65147492
300444;Herrn;N;81;0;0;1;9;-;-;-;-;1392;-;0;0;0;-;-;-;-1,254418605;0;0;57,42728
300445;Frau;N;54;0;0;10;14;-;-;-;-;36050,686;-;0;0;0;-;-;-;-0,54831746;0;0;526,74040602
300447;Herrn;N;-;0;0;2;14;-;-;-;-;2571,916;-;0;0;0;-;-;-;-0,623939394;0;0;106,64640592
300450;Herrn;N;-;0;0;2;7;-;-;-;-;4924,716;-;0;0;0;-;-;-;-6,507457627;0;0;105,29134292
300451;Herrn;N;81;0;0;2;14;-;-;-;-;3384,48;-;0;0;0;-;-;-;-1,49816092;0;0;103,6612706
300454;Herrn;N;72;0;0;1;14;-;-;-;-;316;-;0;0;0;-;-;-;-1,028666667;0;0;0
300459;Herrn;N;80;0;1;3;14;-;-;-;-;48368,563;-;0;0;0;-;-;-;-1,336694915;0;0;393,57704883
300460;Frau;N;84;0;0;3;14;-;-;-;-;23896,919;-;0;0;0;-;-;-;-2,40715;0;0;210,26192743
300461;Herrn;N;-;0;0;3;14;-;-;-;-;63385,05;-;0;0;0;-;-;-;-0,754356223;0;0;557,6103905
300463;Herrn;N;89;1;1;3;14;-;-;-;-;45058,808;-;0;0;0;-;-;-;-1,040376344;0;0;423,63675528
300464;Herrn;N;78;0;0;3;14;-;-;-;-;64907,1;-;0;0;0;-;-;-;-0,665346939;0;0;603,788049
300465;Herrn;N;81;0;0;2;14;-;-;-;-;757;-;0;0;0;-;-;-;-1,171132075;0;0;30,87981
300468;Frau und Herrn;N;69;1;0;3;14;-;-;-;-;26586,36;-;0;0;0;-;-;-;-1,043230088;0;0;223,7165852
300469;Herrn;N;83;0;0;3;14;-;-;-;-;17244,124;-;0;0;0;-;-;-;-0,975730337;0;0;292,67275268
300471;Herrn;N;64;0;0;3;14;-;-;-;-;19949,773;-;0;0;0;-;-;-;-1,874052632;0;0;209,25597181
300472;Herrn;N;69;0;0;3;9;-;-;-;-;37898,558;-;0;0;0;-;-;-;-4,33612529;0;0;317,10021926
300478;Frau;N;75;0;0;3;14;-;-;-;-;24487,685;-;0;0;0;-;-;-;-0,953591837;0;0;406,17652095
300482;Frau;N;63;1;0;3;14;-;-;-;-;53661,155;-;0;0;0;1;0;28.11.2018;-0,375932836;0;0;939,92372905
300484;Frau;N;46;0;0;1;14;-;-;-;-;170;-;0;0;0;-;-;-;-1,105789474;0;0;0
300487;Herrn;N;-;0;0;14;14;-;-;-;-;123920,472;4,14;0;0;0;-;-;-;-0,86216097;0;0;1862,52106564
300487;Herrn;N;-;0;0;14;14;-;-;-;-;123920,472;5,94;0;0;0;-;-;-;-0,86216097;0;0;1862,52106564
300488;Herrn;N;86;0;0;3;14;-;-;-;-;28715,369;-;0;0;0;-;-;-;-1,042519685;0;0;303,43982393
300490;Herrn;N;93;0;1;3;14;-;-;-;-;55329,64;-;0;0;0;-;-;-;-5,027222222;0;0;808,9098564
300492;Herrn;N;58;0;0;3;14;03.06.2019;03.06.2019;-;-;95280,25;-;0;0;0;1;0;03.07.2019;-0,716141907;0;1;710,1899985
300494;Frau;N;86;0;0;1;14;04.07.2019;04.07.2019;-;-;40581;-;0;0;0;-;-;-;-2,504166667;0;1;558,55179
300496;Herrn;N;76;1;0;1;14;-;-;-;-;148;-;0;0;0;-;-;-;4,265294118;1;0;0
300497;Frau;N;79;0;0;3;14;-;-;-;-;21372,2;-;0;0;0;-;-;-;-2,555695652;0;0;352,125958
300500;Frau und Herrn;N;88;1;0;1;5;-;-;-;-;2860,7;-;0;0;0;-;-;-;-2,33804878;0;0;82,636713
300502;Frau;N;-;0;0;2;14;-;-;-;-;42159,702;-;0;0;0;-;-;-;-0,733169935;0;0;513,72303202
300503;Frau;N;91;0;0;9;14;-;-;-;-;61354,858;-;0;0;0;-;-;-;-0,491457143;0;0;933,43262226
300504;Frau;N;69;0;0;1;11;-;-;-;-;1676;-;0;0;0;-;-;-;-1,715294118;0;0;68,38684
300505;Herrn;N;75;0;0;2;14;-;-;-;-;18423,538;-;0;0;0;-;-;-;-0,095644172;0;0;312,64876566
300506;Frau und Herrn;N;67;1;1;2;14;-;-;-;-;854;-;0;0;0;-;-;-;-0,91974026;0;0;17,6895
300508;Herrn;N;66;1;0;2;13;-;-;-;-;37300;-;0;0;0;-;-;-;-4,355763098;0;0;563,0162
300510;Herrn;N;-;0;0;1;14;-;-;-;-;901;-;0;0;0;-;-;-;-1,22;0;0;49,12809
300511;Herrn;N;85;0;0;5;14;31.03.2018;01.07.2018;-;-;52157,013;-;0;0;0;-;-;-;-0,179630607;0;1;861,65345006
300513;Frau;N;-;0;0;1;14;-;-;-;-;2956;-;0;0;0;-;-;-;-1,871428571;0;0;117,78204
300520;Herrn;N;81;0;1;1;0;28.11.2018;28.11.2018;-;-;4500;-;0;0;0;-;-;-;-1;0;1;198,325
300521;Frau;N;55;0;0;2;14;-;-;-;-;546;-;0;0;0;-;-;-;-1;0;0;72,75096
300523;Frau;N;91;1;0;2;14;24.02.2019;24.02.2019;-;-;68493,346;-;0;0;0;-;-;-;-0,391102941;0;1;532,95653106
300524;Herrn;N;77;0;0;4;14;30.09.2019;30.09.2019;-;-;59544;29;0;0;0;-;-;-;-3,256229508;0;1;746,33584
300527;Frau;N;81;0;0;1;3;-;-;-;-;949,2;-;0;0;0;-;-;-;-1,672941176;0;0;50,915828
300530;Herrn;N;44;1;1;5;14;10.11.2018;10.11.2018;-;-;31217,36;-;0;0;0;-;-;-;-1,292074303;0;0;431,8781952
300531;Herrn;N;69;0;0;6;15;01.05.2018;15.07.2019;-;-;84410,3;-;0;0;0;-;-;-;-5,542022472;0;1;1360,304267
300532;Herrn;N;69;0;0;1;14;-;-;-;-;1195,3;-;0;0;0;-;-;-;-2,034210526;0;0;49,836627
300534;Herrn;N;55;0;1;8;14;22.08.2018;07.08.2019;-;-;26166,202;-;0;0;0;-;-;-;-2,43148265;0;1;584,20319714
300535;Frau;N;70;0;0;2;11;-;-;-;-;7972;-;0;0;0;-;-;-;-2,711285714;0;0;144,1559
300541;Frau;N;71;0;0;3;14;-;-;-;-;29639,5;-;0;0;0;-;-;-;-2,847333333;0;0;316,343825
300544;Herrn;N;62;1;0;3;14;-;-;-;-;36343,168;-;0;0;0;-;-;-;1,291169154;1;0;419,99756496
300546;Herrn;N;74;0;0;4;14;-;-;-;-;14355,9;-;0;0;0;-;-;-;-1,14202381;0;0;172,814541
300547;Herrn;N;72;0;0;1;14;-;-;-;-;258;-;0;0;0;-;-;-;-1,105384615;0;0;0
300548;Herrn;N;74;0;0;3;14;-;-;-;-;14961,849;-;0;0;0;0;0;20.11.2018;-2,029215686;0;0;184,88900953
300549;Herrn;N;72;0;0;2;14;-;-;-;-;34224;-;0;0;0;-;-;-;-1,775284553;0;0;290,2656
300552;Firma;J;-;0;1;5;14;-;-;-;-;233715,506;-;0;0;0;-;-;-;-0,380757409;0;0;1948,25047076
300558;Frau;N;69;0;0;1;4;-;-;-;-;1812;-;0;0;0;-;-;-;-1,191071429;0;0;82,91708
300560;Herrn;N;-;0;0;6;14;-;-;-;-;2831;-;0;0;0;-;-;-;-5,020833333;0;0;120,17034
300566;Frau;N;67;1;0;7;6;01.07.2018;25.07.2018;-;-;59096;-;0;0;0;-;-;-;-0,714049587;0;1;724,48112
300567;Herrn;N;89;0;0;6;14;-;-;-;-;31426,8;-;0;0;0;-;-;-;-0,685123967;0;0;304,780162
300571;Erbengemeinschaft;N;-;1;0;2;14;28.05.2018;26.10.2018;-;-;24711,822;-;0;0;0;-;-;-;2,410555556;1;1;280,14871734
300573;Frau;N;82;0;0;3;14;-;-;-;-;35046;-;0;0;0;-;-;-;-0,713784722;0;0;269,7656
300574;Frau;N;91;0;0;3;14;-;-;-;-;34898,4;-;0;0;0;-;-;-;-1,833625954;0;0;474,899916
300575;Herrn;N;61;1;0;2;14;-;-;-;-;30456;-;0;0;0;-;-;-;-1,114068627;0;0;210,87748
300580;Herrn;N;68;1;0;2;14;-;-;-;-;30436,1;-;0;0;0;1;0;22.01.2019;-1,360909091;0;0;347,895337
300583;Herrn;N;90;0;0;1;14;-;-;-;-;3798;-;0;0;0;-;-;-;-2,219901961;0;0;108,49682
300585;Frau;N;78;1;0;3;14;-;-;-;-;19058;-;0;0;0;-;-;-;-1,737971698;0;0;257,0813
300586;Herrn;N;88;0;0;3;14;-;-;-;-;25950;-;0;0;0;-;-;-;-3,291821862;0;0;292,78258
300588;Herrn;N;92;0;0;2;14;-;-;-;-;1617,475;-;0;0;0;-;-;-;-7,6584;0;0;74,462919
300591;Herrn;N;85;0;0;4;14;-;-;-;-;24922,515;-;0;0;0;-;-;-;-3,348939394;0;0;311,4654528
300594;Frau;N;-;0;0;5;14;-;-;-;-;19567,2;-;0;0;0;-;-;-;-1,143918348;0;0;371,537628
300596;Herrn;N;-;0;0;2;14;-;-;-;-;2552,396;-;0;0;0;-;-;-;-1,563018868;0;0;95,52048432
300599;Frau;N;92;0;1;6;14;-;-;-;-;26404,677;-;0;0;0;-;-;-;4,951285714;1;0;416,86284924
300609;Herrn;N;88;0;0;4;14;-;-;-;-;25252,3;-;0;0;0;-;-;-;-1,243506494;0;0;411,808857
300610;Frau;N;105;0;0;6;14;-;-;-;-;32864,551;-;0;0;0;-;-;-;-2,053410596;0;0;360,45224122
300611;Frau;N;65;1;0;1;10;-;-;-;-;314;-;0;0;0;-;-;-;-1,197419355;0;0;0
300612;Frau;N;-;1;0;1;3;-;-;-;-;887,4;-;0;0;0;-;-;-;-1,885666667;0;0;28,193366
300615;Frau;N;64;0;0;4;14;01.07.2019;01.07.2019;-;-;1700;-;0;0;0;-;-;-;-0,114415584;0;1;78,24166
300618;Herrn;N;72;1;0;3;14;31.03.2019;31.03.2019;-;-;6081,5;-;0;0;0;-;-;-;-1,836753247;0;1;191,523845
300625;Herrn;N;-;0;0;3;14;-;-;-;-;25470,1;-;0;0;0;-;-;-;-1,4584;0;0;385,804559
300627;Frau;N;59;0;0;4;14;-;-;-;-;30829,068;-;0;0;0;-;-;-;-2,250582192;0;0;484,01129876
300630;Frau und Herrn;N;67;1;0;2;14;-;-;-;-;1961,5;-;0;0;0;-;-;-;-1,239069767;0;0;69,893835
300632;Frau;N;98;0;0;3;14;-;-;-;-;37426,615;-;0;0;0;-;-;-;-1,064383562;0;0;105,70337
300633;Herrn;N;88;0;0;3;14;-;-;-;-;21052,144;-;0;0;0;-;-;-;-1,392773438;0;0;109,65707
300634;Herrn;N;77;0;0;2;14;-;-;-;-;3300,898;-;0;0;0;-;-;-;-1,003544304;0;0;157,70247276
300635;Frau;N;-;0;0;1;14;-;-;-;-;341;-;0;0;0;-;-;-;-1,846666667;0;0;28,35769
300637;Frau und Herrn;N;-;0;0;3;14;-;-;-;-;48385,65;-;0;0;0;-;-;-;-1,283726708;0;0;226,03165
300638;Herrn;N;-;0;0;3;14;-;-;-;-;29838,67;-;0;0;0;-;-;-;-1,842079208;0;0;91,23212
300640;Frau;N;84;1;0;1;3;-;-;-;-;86;-;0;0;0;-;-;-;-0,461538462;0;0;0
300646;Frau;N;-;0;0;5;14;-;-;-;-;45378,188;-;0;0;0;-;-;-;-1,613256303;0;0;167,060613
300649;Herrn;N;90;0;0;2;14;31.01.2018;31.01.2018;-;-;27064,015;-;0;0;0;-;-;-;-1,921937173;0;1;71,497194
300653;Frau;N;86;0;0;2;14;-;-;-;-;2925;-;0;0;0;-;-;-;-1,977;0;0;99,60203
300654;Frau und Herrn;N;93;0;0;3;14;-;-;-;-;19951,68;-;0;0;0;-;-;-;-3,019115385;0;0;87,52748
300655;Herrn;N;82;0;0;3;14;-;-;-;-;21776,8;-;0;0;0;-;-;-;-1,019848485;0;0;336,436772
300657;Herrn;N;87;0;0;3;14;-;-;-;-;12688,5;-;1;1;1;-;-;-;-1,027121212;0;0;161,094415
300658;Herrn;N;51;0;1;1;14;-;-;-;-;290;-;0;0;0;-;-;-;0,136896552;0;0;0
300659;Herrn;N;-;0;0;4;14;-;-;-;-;41364,322;-;0;0;0;-;-;-;-1,384728132;0;0;134,730105
300660;Frau;N;-;0;0;3;14;-;-;-;-;30172,9;-;0;0;0;-;-;-;-0,979723183;0;0;494,950271
300662;Herrn;N;68;0;0;3;14;-;-;-;-;11031;-;0;0;0;-;-;-;-2,9855;0;0;110,56764
300664;Herrn;N;89;0;0;3;14;-;-;-;-;17491,37;-;0;0;0;-;-;-;-1,154869888;0;0;79,30781
300665;Frau;N;71;1;0;3;14;-;-;-;-;14649;-;0;0;0;-;-;-;-2,046462585;0;0;198,30879
300667;Herrn;N;75;0;0;2;14;-;-;-;-;5124;-;0;0;0;-;-;-;-2,94991453;0;0;159,02233
300668;Frau;N;78;1;1;5;14;-;-;-;-;60689,791;-;0;0;0;-;-;-;-1,622467043;0;0;534,403124
300672;Herrn;N;77;0;0;2;14;-;-;-;-;4226;-;0;0;0;-;-;-;-0,660512821;0;0;129,56458
300674;Frau;N;81;0;0;3;14;-;-;-;-;27340,017;-;0;0;0;-;-;-;-1,335504587;0;0;232,93960449
300681;Frau und Herrn;N;-;0;1;3;14;-;-;-;-;56472,246;-;0;0;0;0;0;19.07.2019;-1,665019011;0;0;112,80086
300683;Herrn;N;78;0;0;2;14;-;-;-;-;3997,019;-;0;0;0;-;-;-;-1,070704225;0;0;134,61746348
300685;Frau;N;-;0;0;2;14;-;-;-;-;3074;-;0;0;0;-;-;-;-0,899719626;0;0;128,9374
300687;Frau;N;-;0;0;3;14;-;-;-;-;16034,999;-;0;0;0;-;-;-;-1,730481283;0;0;67,865866
300688;Herrn;N;-;0;0;2;14;-;-;-;-;4308,742;-;0;0;0;-;-;-;-1,329489796;0;0;151,29819604
300689;Frau;N;80;0;0;3;14;-;-;-;-;9891,361;-;0;0;0;-;-;-;-1,464275862;0;0;54,559667
300693;Frau;N;77;0;0;2;4;-;-;-;-;3657,1;-;0;0;0;-;-;-;-3,427583333;0;0;173,568059
300695;Frau;N;96;0;0;2;14;-;-;-;-;2145,475;-;0;0;0;-;-;-;-2,100625;0;0;87,549581
300699;Herrn;N;74;0;0;3;14;-;-;-;-;29529,2;-;0;0;0;-;-;-;-1,037927632;0;0;385,127768
300701;Frau;N;68;0;0;3;14;-;-;-;-;23459;-;0;0;0;-;-;-;-1,937319588;0;0;220,35475
300704;Frau;N;93;0;0;3;14;-;-;-;-;322,4;-;0;0;0;-;-;-;-1;0;0;44,183816
300706;Herrn;N;79;0;0;2;14;-;-;-;-;4824,358;-;0;0;0;-;-;-;-1,892241379;0;0;192,72174336
300709;Frau;N;85;0;0;2;14;-;-;-;-;1725,4;-;0;0;0;-;-;-;-0,800857143;0;0;69,655506
300710;Frau;N;75;0;0;2;14;-;-;-;-;1267,937;-;0;0;0;-;-;-;-3,118780488;0;0;65,97006194
300715;Frau;N;-;0;0;1;5;-;-;-;-;1340;-;0;0;0;-;-;-;-1,702727273;0;0;65,4106
300718;Herrn;N;85;1;0;2;14;-;-;-;-;2854;-;0;0;0;-;-;-;-1,825789474;0;0;76,87868
300719;Herrn;N;83;0;0;1;7;-;-;-;-;1604;-;0;0;0;-;-;-;-1,44372549;0;0;75,20236
300722;Herrn;N;89;0;0;4;14;-;-;-;-;23723,136;-;0;0;0;-;-;-;-1,332782258;0;0;415,45241552
300723;Herrn;N;87;0;0;3;14;-;-;-;-;23897,51;-;0;0;0;-;-;-;-1,321913876;0;0;357,7660357
300724;Herrn;N;-;0;0;1;14;-;-;-;-;2423,9;-;0;0;0;-;-;-;-1,598714286;0;0;111,672201
300725;Herrn;N;-;0;0;4;14;-;-;-;-;25286,611;-;0;0;0;-;-;-;-1,430416667;0;0;352,83695577
300728;Frau;N;-;0;0;1;12;30.06.2019;30.06.2019;-;-;2886;-;0;0;0;-;-;-;-1;0;1;132,52734
300730;Frau;N;84;0;0;4;14;-;-;-;-;26676;-;0;0;0;-;-;-;-3,733885135;0;0;253,12792
300731;Frau;N;91;0;1;3;14;-;-;-;-;29292,603;2,5;0;0;0;-;-;-;17,1425;1;0;241,40131691
300731;Frau;N;91;0;1;3;14;-;-;-;-;29292,603;40;0;0;0;-;-;-;17,1425;1;0;241,40131691
300732;Herrn;N;-;0;0;3;14;-;-;-;-;22733,78;-;0;0;0;-;-;-;-2,240598291;0;0;281,9415106
300735;Herrn;N;69;0;0;3;14;-;-;-;-;46391,773;-;0;0;0;-;-;-;-0,278360215;0;0;655,38780023
300736;Herrn;N;69;1;1;3;14;-;-;-;-;18257,581;-;0;0;0;-;-;-;-0,851212121;0;0;196,07181277
300737;Firma;J;52;1;0;11;14;-;-;-;-;154423,626;-;0;0;0;-;-;-;-1,803414082;0;0;303,154918
300740;Herrn;N;84;0;0;2;14;-;-;-;-;9707,8;-;0;0;0;-;-;-;-1,48424;0;0;241,997282
300743;Frau;N;68;0;1;1;8;-;-;-;-;1521;-;0;0;0;-;-;-;-1,759166667;0;0;72,12389
300744;Frau;N;79;0;0;1;7;-;-;-;-;1899;94,31;0;0;0;-;-;-;0,598474576;1;0;86,14391
300746;Herrn;N;96;0;0;2;14;-;-;-;-;8631,199;-;0;0;0;-;-;-;-1,166585366;0;0;181,74409533
300748;Herrn;N;79;0;0;1;14;-;-;-;-;1583;-;0;0;0;-;-;-;-3,652923077;0;0;78,38097
300751;Herrn;N;85;0;0;3;14;-;-;-;-;44817,524;-;0;0;0;-;-;-;-1,558532934;0;0;388,24132884
300752;Herrn;N;78;0;0;2;14;-;-;-;-;11171,179;-;0;0;0;-;-;-;-0,901533333;0;0;278,53028193
300753;Frau;N;78;0;0;2;14;-;-;-;-;7191,725;-;0;0;0;-;-;-;-1,114302326;0;0;148,9326245
300765;Herrn;N;63;0;0;1;14;-;-;-;-;1484,1;-;0;0;0;-;-;-;-6,1502;0;0;44,656319
300766;Frau;N;82;0;0;1;14;-;-;-;-;4852,3;-;0;0;0;-;-;-;-2,601;0;0;190,960257
300773;Herrn;N;68;0;0;2;14;-;-;-;-;6090,835;-;0;0;0;-;-;-;-0,944605263;0;0;143,3445777
300775;Frau;N;84;0;0;2;14;-;-;-;-;2165;-;0;0;0;-;-;-;-0,530625;0;0;87,77587
300778;Herrn;N;-;0;0;2;14;-;-;-;-;2564,8;-;0;0;0;-;-;-;-1,650352941;0;0;115,429292
300779;Herrn;N;66;1;0;4;14;-;-;-;-;26779,741;-;0;0;0;1;1;20.11.2018;-3,7061875;0;0;283,11831197
300780;Frau;N;89;0;0;2;14;-;-;-;-;2233,8;-;0;0;0;-;-;-;0,802692308;1;0;100,741402
300783;Frau;N;80;0;0;1;13;-;-;-;-;631,2;-;0;0;0;-;-;-;-1,877666667;0;0;40,699208
300785;Frau;N;87;0;0;3;14;-;-;-;-;19584,678;-;0;0;0;-;-;-;-1,111849711;0;0;200,21788966
300786;Frau;N;-;0;0;1;14;-;-;-;-;710;-;0;0;0;-;-;-;-1,733928571;0;0;43,8189
300787;Frau und Herrn;N;80;0;0;3;14;-;-;-;-;32161,787;-;0;0;0;0;0;19.08.2019;0,06548;0;0;274,82502139
300789;Herrn;N;86;0;0;3;14;-;-;-;-;15675;-;0;0;0;-;-;-;-1,0476875;0;0;289,98441
300791;Frau;N;72;0;0;1;14;-;-;-;-;729;-;0;0;0;-;-;-;-1,951333333;0;0;42,74861
300793;Herrn;N;77;0;0;3;14;-;-;-;-;13337,733;-;0;0;0;1;0;20.11.2018;-0,327697368;0;0;255,92656511
300794;Herrn;N;78;0;0;3;14;-;-;-;-;17102,365;-;0;0;0;-;-;-;-0,361162791;0;0;-254,85706245
300796;Herrn;N;80;0;0;1;14;-;-;-;-;1425;-;0;0;0;-;-;-;-0,938636364;0;0;58,70075
300801;Herrn;N;79;0;0;3;14;-;-;-;-;22213,825;-;0;0;0;-;-;-;-0,725364583;0;0;210,87040225
300802;Herrn;N;-;1;0;1;14;26.06.2019;26.06.2019;-;-;3137;-;0;0;0;-;-;-;-0,938108108;0;1;0
300804;Herrn;N;64;0;0;3;14;-;-;-;-;29487,747;-;0;0;0;-;-;-;-0,982977346;0;0;510,86579929
300805;Herrn;N;90;0;0;3;14;-;-;-;-;34200,541;-;0;0;0;-;-;-;-0,364155405;0;0;319,51665677
300806;Frau;N;76;0;0;1;14;-;-;-;-;1986,1;-;0;0;0;-;-;-;-2,725932203;0;0;94,339699
300807;Frau;N;-;0;0;2;14;-;-;-;-;338;-;0;0;0;-;-;-;-1,492368421;0;0;0
300808;Frau;N;63;0;0;3;14;-;-;-;-;11222;-;0;0;0;-;-;-;-0,64234375;0;0;233,7456
300810;Herrn;N;81;0;0;2;14;-;-;-;-;4030,7;-;0;0;0;-;-;-;-2,171300813;0;0;155,009813
300812;Herrn;N;87;0;0;3;14;-;-;-;-;11981,123;-;0;0;0;-;-;-;-1,698644068;0;0;216,32689241
300813;Frau;N;77;0;0;3;14;-;-;-;-;22800,755;-;0;0;0;-;-;-;-1,799747475;0;0;244,93278435
300814;Frau;N;-;0;0;1;14;-;-;-;-;158;-;0;0;0;-;-;-;-2,007777778;0;0;0
300815;Frau;N;66;0;0;3;14;-;-;-;-;23655,087;-;0;0;0;-;-;-;-0,994818653;0;0;222,72078239
300817;Herrn;N;-;0;0;2;14;-;-;-;-;2292;-;0;0;0;-;-;-;-1,737654321;0;0;101,30358
300820;Herrn;N;80;0;0;1;14;-;-;-;-;228;-;0;0;0;-;-;-;-1,253333333;0;0;0
300822;Frau;N;93;0;0;3;14;-;-;-;-;28918;-;0;0;0;-;-;-;-0,898212766;0;0;427,94362
300824;Frau;N;78;0;0;3;14;-;-;-;-;18961,026;-;0;0;0;-;-;-;-0,435380711;0;0;345,88371382
300825;Herrn;N;-;0;0;5;14;-;-;-;-;21457,648;-;0;0;0;-;-;-;-1,163768844;0;0;234,89461856
300826;Frau;N;71;0;0;3;14;20.05.2019;21.05.2019;-;-;25437,142;-;0;0;0;-;-;-;-1,017054763;0;1;318,16346214
300827;Herrn;N;76;0;0;2;14;30.09.2018;30.09.2018;-;-;18919,491;22;0;0;0;-;-;-;-1;0;1;287,14906537
300828;Frau;N;87;0;0;3;14;-;-;-;-;26699,6;-;0;0;0;-;-;-;-1;0;0;262,674364
300830;Frau;N;90;0;0;3;14;-;-;-;-;19988,033;-;0;0;0;-;-;-;0,229944444;1;0;326,77530131
300831;Frau;N;71;0;0;3;14;-;-;-;-;16776,2;-;0;0;0;-;-;-;-2,842260274;0;0;275,186578
300833;Herrn;N;80;0;0;3;14;-;-;-;-;20710,288;-;0;0;0;-;-;-;-1,642411765;0;0;308,48386416
300834;Frau;N;81;0;0;1;3;-;-;-;-;1032;-;0;0;0;-;-;-;-1,65875;0;0;53,98688
300835;Herrn;N;92;1;0;3;14;-;-;-;-;40003,874;-;0;0;0;-;-;-;-0,05764881;0;0;381,19876978
300836;Herrn;N;78;0;0;3;14;-;-;-;-;13285,77;-;0;0;0;-;-;-;-1,497230769;0;0;165,9573049
300840;Herrn;N;71;0;0;3;14;-;-;-;-;18096,118;-;0;0;0;-;-;-;-1,156;0;0;149,70730646
300841;Herrn;N;77;0;0;1;14;-;-;-;-;146;-;0;0;0;-;-;-;-0,643529412;0;0;0
300844;Frau;N;82;0;0;3;14;-;-;-;-;14723,535;-;0;0;0;-;-;-;-1,351753247;0;0;179,97776895
300845;Herrn;N;76;0;1;3;14;-;-;-;-;10480,47;-;0;0;0;-;-;-;-0,926434783;0;0;153,5656879
300846;Herrn;N;88;0;0;3;14;-;-;-;-;22508,3;-;0;0;0;-;-;-;-0,463333333;0;0;375,534077
300847;Frau;N;81;0;0;3;14;-;-;-;-;19297,946;-;0;0;0;-;-;-;-1,720239521;0;0;302,44201422
300848;Frau;N;71;0;1;2;14;30.06.2019;30.06.2019;-;-;15474,7;-;0;0;0;-;-;-;-0,274507042;0;1;299,549653
300849;Herrn;N;84;0;0;3;14;-;-;-;-;14891,926;-;0;0;0;-;-;-;-0,926054422;0;0;267,19597282
300851;Frau;N;87;0;0;4;14;-;-;-;-;28070,587;-;0;0;0;-;-;-;0,052180095;0;0;248,38664139
300854;Herrn;N;86;0;0;4;14;-;-;-;-;11399,587;-;0;0;0;-;-;-;-3,41265625;0;0;165,06924859
